groupId,name,id,urlkey
19084428,"Cloud Computing",15167,"cloud-computing"
19084428,"Hadoop",18060,"hadoop"
19084428,"Big Data",18062,"big-data"
19084428,"Amazon Web Services",20398,"amazon-web-services"
19084428,"High Scalability Computing",24410,"high-scalability-computing"
19084428,"MapReduce",27591,"mapreduce"
19084428,"Machine Learning",29971,"machine-learning"
19084428,"Data Analytics",30928,"data-analytics"
19084428,"Big Data Analytics",383411,"big-data-analytics"
19084428,"DynamoDB",757872,"dynamodb"
19084428,"AWS RDS",961852,"aws-rds"
19084428,"Apache Spark",1471442,"apache-spark"
19084428,"AWS Redshift",1503929,"aws-redshift"
16409742,"Fitness",242,"fitness"
16409742,"Marathon",401,"marathon"
16409742,"Open Source",563,"opensource"
16409742,"Running",2516,"running"
16409742,"Half Marathon",17323,"half-marathon"
16409742,"Docker",1454542,"docker"
17230992,"Science",85,"science"
17230992,"Open Source",563,"opensource"
17230992,"Philosophy",849,"philosophy"
17230992,"Electronics",7848,"electronics"
17230992,"New Technology",9696,"newtech"
17230992,"Coworking",14990,"coworking"
17230992,"Collaboration",21067,"collaboration"
17230992,"Hacking",21123,"hacking"
17230992,"Academia",28269,"academia"
17230992,"Computer programming",48471,"computer-programming"
17230992,"Open Data",60043,"open-data"
17230992,"Tinkering",82838,"tinkering"
17230992,"Makerspaces",101438,"makerspaces"
17230992,"Open Science",127585,"open-science"
17230992,"Raspberry Pi",1216152,"raspberry-pi"
19946649,"Python",1064,"python"
19946649,"Big Data",18062,"big-data"
19946649,"Machine Learning",29971,"machine-learning"
19946649,"neural networks",39679,"neural-networks"
19946649,"Data Mining",55324,"data-mining"
19946649,"Data Science",102811,"data-science"
19946649,"Algorithms",111155,"algorithms"
19946649,"R Programming Language",1335552,"r-programming-language"
19946649,"Database Engineers",1431122,"database-engineers"
19946649,"Deep Learning",1456952,"deep-learning"
16411802,"Nonprofit",1726,"nonprofit"
16411802,"Community Organizations",10485,"communityorg"
16411802,"Volunteering",16645,"volunteering"
16411802,"Big Data",18062,"big-data"
16411802,"Community Service",18866,"community-service"
16411802,"Predictive Analytics",38458,"predictive-analytics"
16411802,"Data Mining",55324,"data-mining"
7115932,"Open Source",563,"opensource"
7115932,"Data Management",10494,"datamanagement"
7115932,"Business Intelligence",10538,"businessintell"
7115932,"Big Data",18062,"big-data"
7115932,"Data Analytics",30928,"data-analytics"
7115932,"Predictive Analytics",38458,"predictive-analytics"
7115932,"Data Mining",55324,"data-mining"
7115932,"High-Tech Ventures",57883,"high-tech-ventures"
7115932,"NoSQL",58162,"nosql"
7115932,"Data Science",102811,"data-science"
7115932,"Data Storage",106353,"data-storage"
7115932,"Technology Startups",108403,"technology-startups"
19615258,"Business Intelligence",10538,"businessintell"
19615258,"Online Marketing",15585,"online-marketing"
19615258,"Social Media Marketing",17742,"social-media-marketing"
19615258,"Digital Marketing",22773,"digital-marketing"
19615258,"Web Analytics",24439,"web-analytics"
19615258,"Data Analytics",30928,"data-analytics"
19615258,"Data Visualization",37381,"data-visualization"
19615258,"Predictive Analytics",38458,"predictive-analytics"
19615258,"Google Analytics",47790,"google-analytics"
19615258,"Business Analytics",98842,"business-analytics"
19615258,"Big Data Analytics",383411,"big-data-analytics"
19615258,"Digital marketing workshop",414352,"digital-marketing-workshop"
19615258,"Digital Marketing Analytics",785142,"digital-marketing-analytics"
13374622,"Cloud Computing",15167,"cloud-computing"
13374622,"Hadoop",18060,"hadoop"
13374622,"Big Data",18062,"big-data"
13374622,"High Scalability Computing",24410,"high-scalability-computing"
13374622,"MapReduce",27591,"mapreduce"
13374622,"Machine Learning",29971,"machine-learning"
13374622,"Data Analytics",30928,"data-analytics"
13374622,"Data Visualization",37381,"data-visualization"
13374622,"Predictive Analytics",38458,"predictive-analytics"
13374622,"Data Mining",55324,"data-mining"
13374622,"Data Science",102811,"data-science"
13374622,"Applied Statistics",115913,"applied-statistics"
13374622,"Big Data Analytics",383411,"big-data-analytics"
1541279,"Artificial Intelligence",456,"ai"
1541279,"Day Traders",2088,"daytraders"
1541279,"Technical Analysis",17232,"technical-analysis"
1541279,"Stock Trading",17234,"stock-trading"
1541279,"Stock Market",19267,"stock-market"
1541279,"Finance",22467,"finance"
1541279,"Trading",26906,"trading"
1541279,"Swing Traders",28249,"swing-traders"
1541279,"Machine Learning",29971,"machine-learning"
1541279,"Hedge Fund",30701,"hedge-fund"
1541279,"Algorithmic Trading",37627,"algorithmic-trading"
1541279,"Asset Management",46814,"asset-management"
1541279,"Quantitative Analysis",54631,"quantitative-analysis"
1541279,"Traders",156069,"traders"
1541279,"Quants",888662,"quants"
15066272,"Open Source",563,"opensource"
15066272,"Robotics",682,"robotics"
15066272,"Electronics",7848,"electronics"
15066272,"New Technology",9696,"newtech"
15066272,"Mobile Technology",16216,"mobile-technology"
15066272,"Video Streaming",17314,"video-streaming"
15066272,"Arduino",39012,"arduino"
15066272,"Makers",43887,"makers"
15066272,"Computer programming",48471,"computer-programming"
15066272,"Robots",72762,"robots"
15066272,"Online Travel",282011,"online-travel"
15066272,"Open Source Hardware",403852,"open-source-hardware"
15066272,"WebRTC",919492,"webrtc"
5301412,"Marketing",1238,"marketing"
5301412,"Social Media",15401,"social-media"
5301412,"Business Referral Networking",15405,"business-referral-networking"
5301412,"Online Marketing",15585,"online-marketing"
5301412,"Social Media Marketing",17742,"social-media-marketing"
5301412,"Lead Generation",17811,"lead-generation"
5301412,"Big Data",18062,"big-data"
5301412,"Entrepreneur Networking",20060,"business-entrepreneur-networking"
5301412,"Digital Marketing",22773,"digital-marketing"
5301412,"SEO (Search Engine Optimization)",23199,"seo-search-engine-optimization"
5301412,"Data Analytics",30928,"data-analytics"
5301412,"Predictive Analytics",38458,"predictive-analytics"
5301412,"Content Marketing",64890,"content-marketing"
5301412,"Startup marketing",169142,"startup-marketing"
5301412,"Growth Hacking",1277602,"growth-hacking"
1033381,"Linux",188,"linux"
1033381,"Information Architecture",1369,"ia"
1033381,"Web Technology",10209,"web"
1033381,"Cloud Computing",15167,"cloud-computing"
1033381,"Network Security",15472,"network-security"
1033381,"Data Center Networking and Design",65735,"data-center-networking-and-design"
1033381,"Virtualization - Network and System",65737,"virtualization-network-and-system"
18263207,"Java",189,"java"
18263207,"PHP",455,"php"
18263207,"Open Source",563,"opensource"
18263207,"Ruby",1040,"ruby"
18263207,"Software Development",3833,"softwaredev"
18263207,"Web Performance",15091,"web-performance"
18263207,"Web Development",15582,"web-development"
18263207,"Mobile Development",21441,"mobile-development"
18263207,"Data Analytics",30928,"data-analytics"
18263207,"Computer programming",48471,"computer-programming"
18263207,"New Relic",1490632,"new-relic"
14040232,"Hadoop",18060,"hadoop"
14040232,"Big Data",18062,"big-data"
14040232,"Machine Learning",29971,"machine-learning"
14040232,"Data Analytics",30928,"data-analytics"
14040232,"Data Visualization",37381,"data-visualization"
14040232,"Predictive Analytics",38458,"predictive-analytics"
14040232,"Data Mining",55324,"data-mining"
14040232,"Business Analytics",98842,"business-analytics"
14040232,"Big Data Analytics",383411,"big-data-analytics"
6487212,"Web Standards",417,"webstandards"
6487212,"Open Source",563,"opensource"
6487212,"Web Design",659,"webdesign"
6487212,"Software Development",3833,"softwaredev"
6487212,"JavaScript",7029,"javascript"
6487212,"New Technology",9696,"newtech"
6487212,"Internet Professionals",10102,"internetpro"
6487212,"Web Technology",10209,"web"
6487212,"Web Development",15582,"web-development"
6487212,"Hacking",21123,"hacking"
6487212,"Computer programming",48471,"computer-programming"
6487212,"HTML5",78565,"html5"
6487212,"JavaScript Frameworks",85951,"javascript-frameworks"
6487212,"Meteor",921432,"meteor"
16407732,"Linux",188,"linux"
16407732,"System Administration",2109,"sysadmin"
16407732,"Cloud Computing",15167,"cloud-computing"
16407732,"Virtualization",20479,"virtualization"
16407732,"Configuration Management",46810,"configuration-management"
16407732,"Operations and Data Center Management",46817,"operations-and-data-center-management"
16407732,"Data Center and Operations Automation",46831,"data-center-and-operations-automation"
16407732,"Monitoring",84070,"monitoring"
16407732,"DevOps",87614,"devops"
16407732,"Network Operations Center",120737,"network-operations-center"
16407732,"Continuous Delivery",166000,"continuous-delivery"
16407732,"Application Performance Management",697082,"application-performance-management"
16407732,"infrastructure",781312,"infrastructure"
17536182,"Wi-Fi",201,"wifi"
17536182,"Open Source",563,"opensource"
17536182,"Software Development",3833,"softwaredev"
17536182,"Cloud Computing",15167,"cloud-computing"
17536182,"Programming Languages",17628,"programming-languages"
17536182,"Hacking",21123,"hacking"
17536182,"Computer Science",21751,"computer-science"
17536182,"computer networking",24959,"computer-networking"
17536182,"Wireless",69273,"wireless"
17536182,"Mesh Networks",85152,"mesh-networks"
17536182,"Tech Talks",91146,"tech-talks"
17536182,"Distributed Systems",113032,"distributed-systems"
17536182,"tcp/ip",163399,"tcp-ip"
17536182,"Cloud Networking",509242,"cloud-networking"
17536182,"Datacenter virtualization",1436362,"datacenter-virtualization"
18730168,"Artificial Intelligence",456,"ai"
18730168,"Big Data",18062,"big-data"
18730168,"Natural Language Processing",24553,"natural-language-processing"
18730168,"Machine Learning",29971,"machine-learning"
18730168,"Text Analytics",29972,"text-analytics"
18730168,"Data Analytics",30928,"data-analytics"
18730168,"Predictive Analytics",38458,"predictive-analytics"
18730168,"neural networks",39679,"neural-networks"
18730168,"Data Mining",55324,"data-mining"
18730168,"Artificial Intelligence Applications",90163,"artificial-intelligence-applications"
18730168,"Data Science",102811,"data-science"
18730168,"Big Data Analytics",383411,"big-data-analytics"
18730168,"Artificial Intelligence Programming",745722,"artificial-intelligence-programming"
18730168,"Deep Learning",1456952,"deep-learning"
1737392,"Java",189,"java"
1737392,"Open Source",563,"opensource"
1737392,"Software Development",3833,"softwaredev"
1737392,"New Technology",9696,"newtech"
1737392,"Technology",10579,"technology"
1737392,"Web Development",15582,"web-development"
1737392,"Grails",21520,"grails"
1737392,"Groovy Programming Language",21683,"groovy-programming-language"
1737392,"Computer programming",48471,"computer-programming"
5405892,"Open Source",563,"opensource"
5405892,"Web Design",659,"webdesign"
5405892,"Software Development",3833,"softwaredev"
5405892,"Web Development",15582,"web-development"
5405892,"Entrepreneurship",19882,"entrepreneurship"
5405892,"Starting an E-Commerce Bus",21372,"starting-an-e-commerce-bus"
5405892,"Startup Businesses",21681,"startup-businesses"
5405892,"E-Commerce",27954,"internet-ecommerce"
5405892,"Prestashop",98159,"prestashop"
5405892,"eCommerce Technology",132503,"ecommerce-technology"
5405892,"eCommerce Marketing",805252,"ecommerce-marketing"
12656502,"Open Source",563,"opensource"
12656502,"New Technology",9696,"newtech"
12656502,"Interaction Design",10110,"ixd"
12656502,"Web Development",15582,"web-development"
12656502,"Mobile Technology",16216,"mobile-technology"
12656502,"Humanitarian",17185,"humanitarian"
12656502,"User Experience",19243,"user-experience"
12656502,"Hacking",21123,"hacking"
12656502,"Mobile Development",21441,"mobile-development"
12656502,"Crowdfunding",22816,"crowdfunding"
12656502,"Computer programming",48471,"computer-programming"
12656502,"User Interface Design",104717,"user-interface-design"
12656502,"Mobile User Experience",122974,"mobile-user-experience"
12656502,"UX/UI",996032,"ux-ui"
1768658,"New Technology",9696,"newtech"
1768658,"Web Technology",10209,"web"
1768658,"Salesforce.com",10464,"salesforce"
1768658,"Cloud Computing",15167,"cloud-computing"
1768658,"CRM",15242,"crm"
1768658,"Sales Professionals",19256,"sales-professionals"
1768658,"SaaS (Software as a Service)",33089,"saas-software-as-a-service"
1768658,"Sales and Marketing for Professional Services",39493,"sales-and-marketing-for-professional-services"
1768658,"Business Process Management",49337,"business-process-management"
1768658,"The Cloud",86100,"the-cloud"
1768658,"SaaS Business Challenges",132639,"saas-business-challenges"
1641687,"System Administration",2109,"sysadmin"
1641687,"Software Development",3833,"softwaredev"
1641687,"Web Technology",10209,"web"
1641687,"Information Technology in Business",22239,"information-technology-in-business"
1641687,"NoSQL",58162,"nosql"
1641687,"Open Data",60043,"open-data"
1641687,"IT search",99193,"it-search"
1641687,"IT Professionals",164111,"it-professionals"
13970652,"Science",85,"science"
13970652,"Open Source",563,"opensource"
13970652,"Robotics",682,"robotics"
13970652,"Education & Technology",7203,"edtech"
13970652,"Electronics",7848,"electronics"
13970652,"New Technology",9696,"newtech"
13970652,"Community Organizations",10485,"communityorg"
13970652,"Entrepreneurship",19882,"entrepreneurship"
13970652,"Hacking",21123,"hacking"
13970652,"Startup Businesses",21681,"startup-businesses"
13970652,"Makers",43887,"makers"
13970652,"Computer programming",48471,"computer-programming"
13970652,"Makerspaces",101438,"makerspaces"
13970652,"3D Printing",114528,"3d-printing"
13970652,"Hobbies & Crafts",1372352,"hobbies-crafts"
19858654,"Business Strategy",17635,"business-strategy"
19858654,"User Experience",19243,"user-experience"
19858654,"Entrepreneurship",19882,"entrepreneurship"
19858654,"Mobile Development",21441,"mobile-development"
19858654,"Data Analytics",30928,"data-analytics"
19858654,"Data Visualization",37381,"data-visualization"
19858654,"Product Development",42012,"product-development"
19858654,"New Product Development: Software & Tech",62946,"new-product-development-software-tech"
19858654,"Product Management",93740,"product-management"
19858654,"Technology Startups",108403,"technology-startups"
19858654,"Mobile User Experience",122974,"mobile-user-experience"
